Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision,Fuente_TMAX,Fuente_TMIN,Fuente_Prec
2026-08-01,22.8,11.0,0.1,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-02,20.8,10.1,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-03,17.8,13.0,0.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-04,16.5,12.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-05,16.3,13.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-06,16.6,16.2,32.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-07,14.7,3.0,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-08,14.7,4.0,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-09,16.1,-1.5,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-10,14.0,3.4,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-11,8.5,6.9,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-08-12,11.0,11.0,0.2,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-13,10.4,7.5,2.8,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-14,13.9,7.2,3.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-15,12.2,12.2,0.7,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-16,18.1,10.3,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-17,15.3,11.2,8.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-18,11.0,11.0,0.7,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-08-19,16.6,4.8,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST
2026-08-20,20.0,7.8,0.4,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST
2026-08-21,13.8,6.1,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST
2026-08-22,13.3,3.1,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST
2026-08-23,14.6,3.2,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST
2026-08-24,16.7,8.6,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST
2026-08-25,19.7,9.8,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST
2026-08-26,24.0,13.0,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,Pronostico_operativo,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST,OPEN_METEO_ECMWF_IFS_FORECAST
